resultraceid,result_pos,resulthorsenum,resulthorsename,resultdate,resulttime,resultcourse
799711,1,6,Gex,2021-11-28,12:23,Auteuil
799711,2,7,Pollexfen,2021-11-28,12:23,Auteuil
799711,3,3,Garasil,2021-11-28,12:23,Auteuil
799711,4,4,El Gringo,2021-11-28,12:23,Auteuil
799711,5,5,Corazones,2021-11-28,12:23,Auteuil
799711,6,2,Polirico,2021-11-28,12:23,Auteuil
799711,NA,1,Galop Marin,2021-11-28,12:23,Auteuil
799156,1,4,Alohamora,2021-11-28,12:00,Fairyhouse
799156,2,3,Hurricane Georgie,2021-11-28,12:00,Fairyhouse
799156,3,5,That's Lifebuoy,2021-11-28,12:00,Fairyhouse
799156,4,2,The Sliding Rock,2021-11-28,12:00,Fairyhouse
799156,5,1,Bridge Native,2021-11-28,12:00,Fairyhouse
799710,1,3,Raffles Sainte,2021-11-28,11:50,Auteuil
799710,2,8,Kolina Has,2021-11-28,11:50,Auteuil
799710,3,2,Madame Moonie,2021-11-28,11:50,Auteuil
799710,4,6,Astadame,2021-11-28,11:50,Auteuil
799710,5,5,Rock Me,2021-11-28,11:50,Auteuil
799710,6,4,Hakela Du Seuil,2021-11-28,11:50,Auteuil
799710,NA,1,Seduction,2021-11-28,11:50,Auteuil
799710,NA,7,Nuryadame,2021-11-28,11:50,Auteuil
799709,1,9,Hacienda,2021-11-28,11:20,Auteuil
799709,2,2,Hemevoici,2021-11-28,11:20,Auteuil
799709,3,6,Harpon D'Oudairies,2021-11-28,11:20,Auteuil
799709,4,5,Honoris Causa,2021-11-28,11:20,Auteuil
799709,5,8,Histoire D'Eau,2021-11-28,11:20,Auteuil
799709,6,4,Hosaville,2021-11-28,11:20,Auteuil
799709,NA,1,Hockney Vallis,2021-11-28,11:20,Auteuil
799709,NA,3,Hallegro,2021-11-28,11:20,Auteuil
799709,NA,7,Honneur A Estivaux AA,2021-11-28,11:20,Auteuil
799709,NA,10,Hercule Collonges,2021-11-28,11:20,Auteuil
799550,1,8,Blaze Warrior,2021-11-28,9:50,Sha Tin
799550,2,3,My Sugar,2021-11-28,9:50,Sha Tin
799550,3,14,Tempest Express,2021-11-28,9:50,Sha Tin
799550,4,6,Ima Single Man,2021-11-28,9:50,Sha Tin
799550,5,13,Kinda Cool,2021-11-28,9:50,Sha Tin
799550,6,2,Hinchinlove,2021-11-28,9:50,Sha Tin
799550,7,7,Senor Toba,2021-11-28,9:50,Sha Tin
799550,8,9,Igniting,2021-11-28,9:50,Sha Tin
799550,9,11,Regency Bo Bo,2021-11-28,9:50,Sha Tin
799550,10,1,Master Montaro,2021-11-28,9:50,Sha Tin
799550,11,4,Seattle Choice,2021-11-28,9:50,Sha Tin
799550,12,12,Mr Croissant,2021-11-28,9:50,Sha Tin
799550,13,10,Amazing Chocolate,2021-11-28,9:50,Sha Tin
799550,14,5,Mister Snowdon,2021-11-28,9:50,Sha Tin
799558,1,2,Sunny Boy,2021-11-28,9:15,Sha Tin
799558,2,1,When You Believe,2021-11-28,9:15,Sha Tin
799558,3,5,Harmony Spirit,2021-11-28,9:15,Sha Tin
799558,4,10,Magic Supreme,2021-11-28,9:15,Sha Tin
799558,5,8,Elon,2021-11-28,9:15,Sha Tin
799558,6,9,Jazz Angel,2021-11-28,9:15,Sha Tin
799558,7,3,Gunnison,2021-11-28,9:15,Sha Tin
799558,8,4,Sunset Watch,2021-11-28,9:15,Sha Tin
799558,9,12,Splendid Living,2021-11-28,9:15,Sha Tin
799558,10,6,Green Laser,2021-11-28,9:15,Sha Tin
799558,11,7,Northern Dragon,2021-11-28,9:15,Sha Tin
799558,12,11,Sunshine Supreme,2021-11-28,9:15,Sha Tin
799557,1,11,Soulmate,2021-11-28,8:40,Sha Tin
799557,2,6,Super Ten,2021-11-28,8:40,Sha Tin
799557,3,9,Xiang Yin,2021-11-28,8:40,Sha Tin
799557,4,5,Champion Dragon,2021-11-28,8:40,Sha Tin
799557,5,10,Perfect Maryknoll,2021-11-28,8:40,Sha Tin
799557,6,3,Function Patch,2021-11-28,8:40,Sha Tin
799557,7,7,Intrepid Winner,2021-11-28,8:40,Sha Tin
799557,8,12,Packing Famous,2021-11-28,8:40,Sha Tin
799557,9,2,Winning Dragon,2021-11-28,8:40,Sha Tin
799557,10,8,Perfect To Great,2021-11-28,8:40,Sha Tin
799557,11,1,Hit The Shot,2021-11-28,8:40,Sha Tin
799557,12,13,Kasi Farasi,2021-11-28,8:40,Sha Tin
799557,13,4,King Tourbillon,2021-11-28,8:40,Sha Tin
799556,1,11,Silver Express,2021-11-28,8:10,Sha Tin
799556,2,6,Excellent Proposal,2021-11-28,8:10,Sha Tin
799556,3,2,Butterfield,2021-11-28,8:10,Sha Tin
799556,4,8,Not Usual Talent,2021-11-28,8:10,Sha Tin
799556,5,9,The Rock,2021-11-28,8:10,Sha Tin
799556,6,4,Lucky Express,2021-11-28,8:10,Sha Tin
799556,7,5,Fast Most Furious,2021-11-28,8:10,Sha Tin
799556,8,10,Helene Leadingstar,2021-11-28,8:10,Sha Tin
799556,9,12,Circuit Three,2021-11-28,8:10,Sha Tin
799556,10,7,Voyage Warrior,2021-11-28,8:10,Sha Tin
799556,11,1,Buddies,2021-11-28,8:10,Sha Tin
799556,12,3,Kings Shield,2021-11-28,8:10,Sha Tin
799555,1,7,Sight Spirit,2021-11-28,7:40,Sha Tin
799555,2,3,Flying Sword,2021-11-28,7:40,Sha Tin
799555,3,9,Happy Daily,2021-11-28,7:40,Sha Tin
799555,4,2,Boom Stitch,2021-11-28,7:40,Sha Tin
799555,5,10,So Awesome,2021-11-28,7:40,Sha Tin
799555,6,4,Baebae Tsoi,2021-11-28,7:40,Sha Tin
799555,7,6,Vukan,2021-11-28,7:40,Sha Tin
799555,8,12,Mega Bonus,2021-11-28,7:40,Sha Tin
799555,9,13,Kung Fu Tea,2021-11-28,7:40,Sha Tin
799555,10,11,Voyage Star,2021-11-28,7:40,Sha Tin
799555,11,1,Mr Aldan,2021-11-28,7:40,Sha Tin
799555,12,14,Tronic Mighty,2021-11-28,7:40,Sha Tin
799555,13,5,Faster,2021-11-28,7:40,Sha Tin
799555,14,8,Boys Party,2021-11-28,7:40,Sha Tin
799632,1,2,Eighteen Girl,2021-11-28,7:15,Hanshin
799632,2,5,Taisei Vision,2021-11-28,7:15,Hanshin
799632,3,7,First Force,2021-11-28,7:15,Hanshin
799632,4,12,I Love Tailor,2021-11-28,7:15,Hanshin
799632,5,13,Shigeru Pink Ruby,2021-11-28,7:15,Hanshin
799632,6,6,Shivaji,2021-11-28,7:15,Hanshin
799632,7,16,Right On Cue,2021-11-28,7:15,Hanshin
799632,8,4,All At Once,2021-11-28,7:15,Hanshin
799632,9,14,So Glittering,2021-11-28,7:15,Hanshin
799632,10,3,Loving Answer,2021-11-28,7:15,Hanshin
799632,11,9,Mikki Brillante,2021-11-28,7:15,Hanshin
799632,12,10,Red En Ciel,2021-11-28,7:15,Hanshin
799632,13,8,Savoir Aimer,2021-11-28,7:15,Hanshin
799632,14,11,Astra Emblem,2021-11-28,7:15,Hanshin
799632,15,1,A Will A Way,2021-11-28,7:15,Hanshin
799632,16,15,Lei Halia,2021-11-28,7:15,Hanshin
799554,1,3,California Concord,2021-11-28,7:05,Sha Tin
799554,2,6,Prime Minister,2021-11-28,7:05,Sha Tin
799554,3,9,Handsome Twelve,2021-11-28,7:05,Sha Tin
799554,4,1,Lockheed,2021-11-28,7:05,Sha Tin
799554,5,7,War Of Courage,2021-11-28,7:05,Sha Tin
799554,6,2,Five Elements,2021-11-28,7:05,Sha Tin
799554,7,8,Eligere,2021-11-28,7:05,Sha Tin
799554,8,12,Lucky Quality,2021-11-28,7:05,Sha Tin
799554,9,10,Navas Two,2021-11-28,7:05,Sha Tin
799554,10,5,Solid Impact,2021-11-28,7:05,Sha Tin
799554,11,4,High Rise Soldier,2021-11-28,7:05,Sha Tin
799554,12,11,Supreme Supreme,2021-11-28,7:05,Sha Tin
799561,1,2,Contrail,2021-11-28,6:40,Tokyo
799561,2,7,Authority,2021-11-28,6:40,Tokyo
799561,3,4,Shahryar,2021-11-28,6:40,Tokyo
799561,4,12,Sanrei Pocket,2021-11-28,6:40,Tokyo
799561,5,6,Grand Glory,2021-11-28,6:40,Tokyo
799561,6,14,Uberleben,2021-11-28,6:40,Tokyo
799561,7,11,Shadow Diva,2021-11-28,6:40,Tokyo
799561,8,18,Japan,2021-11-28,6:40,Tokyo
799561,9,9,Aristoteles,2021-11-28,6:40,Tokyo
799561,10,5,Kiseki,2021-11-28,6:40,Tokyo
799561,11,3,Broome,2021-11-28,6:40,Tokyo
799561,12,16,You Can Smile,2021-11-28,6:40,Tokyo
799561,13,13,Mozu Bello,2021-11-28,6:40,Tokyo
799561,14,15,Makahiki,2021-11-28,6:40,Tokyo
799561,15,10,Lord My Way,2021-11-28,6:40,Tokyo
799561,16,1,Muito Obrigado,2021-11-28,6:40,Tokyo
799561,17,8,Windjammer,2021-11-28,6:40,Tokyo
799561,18,17,Wagnerian,2021-11-28,6:40,Tokyo
799553,1,13,Brave Power,2021-11-28,6:15,Sha Tin
799553,2,10,Victorious Leader,2021-11-28,6:15,Sha Tin
799553,3,11,Super Kin,2021-11-28,6:15,Sha Tin
799553,4,9,Speedy Dragon,2021-11-28,6:15,Sha Tin
799553,5,6,Lucky Missile,2021-11-28,6:15,Sha Tin
799553,6,3,Golden Four,2021-11-28,6:15,Sha Tin
799553,7,7,Telecom Elite,2021-11-28,6:15,Sha Tin
799553,8,12,Sea Monarch,2021-11-28,6:15,Sha Tin
799553,9,4,King's Trooper,2021-11-28,6:15,Sha Tin
799553,10,5,Little Player,2021-11-28,6:15,Sha Tin
799553,11,1,August Moon,2021-11-28,6:15,Sha Tin
799553,12,2,Brilliant China,2021-11-28,6:15,Sha Tin
799553,13,8,Super Flames,2021-11-28,6:15,Sha Tin
799553,14,14,Even Keel,2021-11-28,6:15,Sha Tin
799552,1,8,Everyone's Victory,2021-11-28,5:45,Sha Tin
799552,2,2,Whizz Kid,2021-11-28,5:45,Sha Tin
799552,3,4,Thunderstrike,2021-11-28,5:45,Sha Tin
799552,4,10,Jade Theatre,2021-11-28,5:45,Sha Tin
799552,5,11,Fortune Happiness,2021-11-28,5:45,Sha Tin
799552,6,1,Utopia Life,2021-11-28,5:45,Sha Tin
799552,7,3,Steel Win,2021-11-28,5:45,Sha Tin
799552,8,12,Amazement,2021-11-28,5:45,Sha Tin
799552,9,7,Blotting Paper,2021-11-28,5:45,Sha Tin
799552,10,9,Handsome Rebel,2021-11-28,5:45,Sha Tin
799552,11,6,This Is Guts,2021-11-28,5:45,Sha Tin
799552,12,5,Packing Kingdom,2021-11-28,5:45,Sha Tin
799551,1,9,Light Of Wanshi,2021-11-28,5:15,Sha Tin
799551,2,10,Darci Joy,2021-11-28,5:15,Sha Tin
799551,3,1,Oscar Glory,2021-11-28,5:15,Sha Tin
799551,4,12,Plikclone,2021-11-28,5:15,Sha Tin
799551,5,2,Viva Popcorn,2021-11-28,5:15,Sha Tin
799551,6,7,Vitralite,2021-11-28,5:15,Sha Tin
799551,7,4,Smart Patch,2021-11-28,5:15,Sha Tin
799551,8,5,Big Brook,2021-11-28,5:15,Sha Tin
799551,9,11,Leading Fortune,2021-11-28,5:15,Sha Tin
799551,10,6,Super Elegance,2021-11-28,5:15,Sha Tin
799551,11,13,Smart Folks,2021-11-28,5:15,Sha Tin
799551,12,3,Good Health,2021-11-28,5:15,Sha Tin
799551,13,8,Full Power,2021-11-28,5:15,Sha Tin
799551,14,14,Go Go Sixteen,2021-11-28,5:15,Sha Tin
799549,1,13,Sparkling Dolphin,2021-11-28,4:45,Sha Tin
799549,2,5,Noble Desire,2021-11-28,4:45,Sha Tin
799549,3,14,Glenealy Generals,2021-11-28,4:45,Sha Tin
799549,4,2,Eight Trigrams,2021-11-28,4:45,Sha Tin
799549,5,11,Wonderful Horse,2021-11-28,4:45,Sha Tin
799549,6,12,Circuit Seven,2021-11-28,4:45,Sha Tin
799549,7,3,Infinity Win,2021-11-28,4:45,Sha Tin
799549,8,4,Euromissile,2021-11-28,4:45,Sha Tin
799549,9,10,Gorgeous Vitality,2021-11-28,4:45,Sha Tin
799549,10,1,Corrienthes,2021-11-28,4:45,Sha Tin
799549,11,7,Aquila,2021-11-28,4:45,Sha Tin
799549,12,6,All Riches,2021-11-28,4:45,Sha Tin
799549,13,9,Felix The King,2021-11-28,4:45,Sha Tin
799549,14,8,Circuit Splendor,2021-11-28,4:45,Sha Tin
799544,1,2,Beyond Brilliant,2021-11-28,12:29,Del Mar
799544,2,14,Santin,2021-11-28,12:29,Del Mar
799544,3,3,Cathkin Peak,2021-11-28,12:29,Del Mar
799544,4,6,Public Sector,2021-11-28,12:29,Del Mar
799544,5,12,Subconscious,2021-11-28,12:29,Del Mar
799544,6,10,Zoffarelli,2021-11-28,12:29,Del Mar
799544,7,7,Flashiest,2021-11-28,12:29,Del Mar
799544,8,8,Sifting Sands,2021-11-28,12:29,Del Mar
799544,9,5,Hudson Ridge,2021-11-28,12:29,Del Mar
799544,10,11,Camp Hope,2021-11-28,12:29,Del Mar
799544,11,9,It Can Be Done,2021-11-28,12:29,Del Mar
799544,12,1,Dicey Mo Chara,2021-11-28,12:29,Del Mar
799544,13,4,Team Merchants,2021-11-28,12:29,Del Mar
799544,14,13,In Effect,2021-11-28,12:29,Del Mar
799703,1,6,Freeport Joe,2021-11-28,12:15,Golden Gate Fields
799703,2,3,Camino Del Paraiso,2021-11-28,12:15,Golden Gate Fields
799703,3,2,Sash,2021-11-28,12:15,Golden Gate Fields
799703,4,7,Big Fish,2021-11-28,12:15,Golden Gate Fields
799703,5,4,Jungle Cry,2021-11-28,12:15,Golden Gate Fields
799703,6,1,Extra Hope,2021-11-28,12:15,Golden Gate Fields
799703,7,5,Wine And Whisky,2021-11-28,12:15,Golden Gate Fields
799672,1,6,Rania,2021-11-29,7:30,Wolverhampton (AW)
799672,2,4,Bomb Squad,2021-11-29,7:30,Wolverhampton (AW)
799672,3,7,Bobby Joe Leg,2021-11-29,7:30,Wolverhampton (AW)
799672,4,1,Divine Connection,2021-11-29,7:30,Wolverhampton (AW)
799672,5,11,Global Acclamation,2021-11-29,7:30,Wolverhampton (AW)
799672,6,2,Mudawwan,2021-11-29,7:30,Wolverhampton (AW)
799672,7,9,Tell'em Nowt,2021-11-29,7:30,Wolverhampton (AW)
799672,8,10,Maahi Ve,2021-11-29,7:30,Wolverhampton (AW)
799672,9,3,Major Valentine,2021-11-29,7:30,Wolverhampton (AW)
799672,10,12,Glen Rosa,2021-11-29,7:30,Wolverhampton (AW)
797210,1,9,Beryl The Peril,2021-11-29,7:00,Wolverhampton (AW)
797210,2,3,Professor Galant,2021-11-29,7:00,Wolverhampton (AW)
797210,3,1,Peachey Carnehan,2021-11-29,7:00,Wolverhampton (AW)
797210,4,11,Broughtons Peace,2021-11-29,7:00,Wolverhampton (AW)
797210,5,5,Jack Ryan,2021-11-29,7:00,Wolverhampton (AW)
797210,6,12,Lady Monica,2021-11-29,7:00,Wolverhampton (AW)
797210,7,10,Rockesbury,2021-11-29,7:00,Wolverhampton (AW)
797210,8,7,Outtake,2021-11-29,7:00,Wolverhampton (AW)
797210,9,8,Desert Dream,2021-11-29,7:00,Wolverhampton (AW)
797210,10,6,Hoofs Happy Now,2021-11-29,7:00,Wolverhampton (AW)
797211,1,3,Wonder Elmossman,2021-11-29,6:30,Wolverhampton (AW)
797211,2,6,Rabat,2021-11-29,6:30,Wolverhampton (AW)
797211,3,2,Uckerby,2021-11-29,6:30,Wolverhampton (AW)
797211,4,7,Silver Bubble,2021-11-29,6:30,Wolverhampton (AW)
797211,5,1,Jaffathegaffa,2021-11-29,6:30,Wolverhampton (AW)
797211,6,8,Tighten Up,2021-11-29,6:30,Wolverhampton (AW)
797211,7,4,Orange Justice,2021-11-29,6:30,Wolverhampton (AW)
797211,8,5,Isle Of Dreams,2021-11-29,6:30,Wolverhampton (AW)
797205,1,4,Serenading,2021-11-29,6:00,Wolverhampton (AW)
797205,2,5,Goddess Of Fire,2021-11-29,6:00,Wolverhampton (AW)
797205,3,3,A'Shaari,2021-11-29,6:00,Wolverhampton (AW)
797205,4,2,Pomelo,2021-11-29,6:00,Wolverhampton (AW)
797205,5,6,Katie's Kitten,2021-11-29,6:00,Wolverhampton (AW)
797208,1,1,Fitwood Star,2021-11-29,5:30,Wolverhampton (AW)
797208,2,11,Rockets Red Glare,2021-11-29,5:30,Wolverhampton (AW)
797208,3,6,Hooflepuff,2021-11-29,5:30,Wolverhampton (AW)
797208,4,4,Dragons Will Rise,2021-11-29,5:30,Wolverhampton (AW)
797208,5,9,Star Of Valour,2021-11-29,5:30,Wolverhampton (AW)
797208,6,7,Bavardages,2021-11-29,5:30,Wolverhampton (AW)
797208,7,5,Stiletto,2021-11-29,5:30,Wolverhampton (AW)
797208,8,12,Elixsoft,2021-11-29,5:30,Wolverhampton (AW)
797208,9,3,Mythical Madness,2021-11-29,5:30,Wolverhampton (AW)
797208,10,2,Starfighter,2021-11-29,5:30,Wolverhampton (AW)
797208,11,8,Tacitus,2021-11-29,5:30,Wolverhampton (AW)
797208,12,10,First Dance,2021-11-29,5:30,Wolverhampton (AW)
797206,1,2,Night On Earth,2021-11-29,5:00,Wolverhampton (AW)
797206,2,1,Marnie James,2021-11-29,5:00,Wolverhampton (AW)
797206,3,3,Zapper Cass,2021-11-29,5:00,Wolverhampton (AW)
797206,4,4,Scale Force,2021-11-29,5:00,Wolverhampton (AW)
797207,1,2,Pallas Dancer,2021-11-29,4:30,Wolverhampton (AW)
797207,2,3,Pretty Sweet,2021-11-29,4:30,Wolverhampton (AW)
797207,3,4,Silver Star,2021-11-29,4:30,Wolverhampton (AW)
797207,4,1,Battle Of Marathon,2021-11-29,4:30,Wolverhampton (AW)
797202,1,8,Morani Kali,2021-11-29,4:10,Kempton (AW)
797202,2,13,Blazer Two,2021-11-29,4:10,Kempton (AW)
797202,3,5,Princess T,2021-11-29,4:10,Kempton (AW)
797202,4,1,Scarborough Castle,2021-11-29,4:10,Kempton (AW)
797202,5,3,Hammy End,2021-11-29,4:10,Kempton (AW)
797202,6,12,Star Of Epsom,2021-11-29,4:10,Kempton (AW)
797202,7,7,Victory Roll,2021-11-29,4:10,Kempton (AW)
797202,8,9,Double Legend,2021-11-29,4:10,Kempton (AW)
797202,9,14,Dusk Chorus,2021-11-29,4:10,Kempton (AW)
797202,10,10,Schwartz,2021-11-29,4:10,Kempton (AW)
797202,11,2,Debbonair,2021-11-29,4:10,Kempton (AW)
797202,12,6,Enchantee,2021-11-29,4:10,Kempton (AW)
797209,1,8,This Ones For Fred,2021-11-29,4:00,Wolverhampton (AW)
797209,2,10,Steel Helmet,2021-11-29,4:00,Wolverhampton (AW)
797209,3,3,The Resdev Way,2021-11-29,4:00,Wolverhampton (AW)
797209,4,2,True Romance,2021-11-29,4:00,Wolverhampton (AW)
797209,5,1,Master Grey,2021-11-29,4:00,Wolverhampton (AW)
797209,6,6,Ocean Reach,2021-11-29,4:00,Wolverhampton (AW)
797209,7,5,Aljaryaal,2021-11-29,4:00,Wolverhampton (AW)
797209,8,9,Jenny Ren,2021-11-29,4:00,Wolverhampton (AW)
797209,9,13,Intoxication,2021-11-29,4:00,Wolverhampton (AW)
797209,10,11,Ocho Grande,2021-11-29,4:00,Wolverhampton (AW)
797209,11,4,Army Of One,2021-11-29,4:00,Wolverhampton (AW)
797209,12,12,Danking,2021-11-29,4:00,Wolverhampton (AW)
797209,13,7,Blueskyandsunshine,2021-11-29,4:00,Wolverhampton (AW)
797204,1,1,Kodi Gold,2021-11-29,3:35,Kempton (AW)
797204,2,2,Tomshalfbrother,2021-11-29,3:35,Kempton (AW)
797204,3,3,Daring Guest,2021-11-29,3:35,Kempton (AW)
797204,4,12,I'm Mable,2021-11-29,3:35,Kempton (AW)
797204,5,11,Born To Finish,2021-11-29,3:35,Kempton (AW)
797204,6,7,Iesha,2021-11-29,3:35,Kempton (AW)
797204,7,4,Company Minx,2021-11-29,3:35,Kempton (AW)
797204,8,10,Won Love,2021-11-29,3:35,Kempton (AW)
797204,9,8,Too Shy Shy,2021-11-29,3:35,Kempton (AW)
797204,10,9,Mr Pc,2021-11-29,3:35,Kempton (AW)
797052,1,4,Gege Ville,2021-11-29,3:20,Ayr
797052,2,6,Golden De Coeur,2021-11-29,3:20,Ayr
797052,3,1,Knowwhentoholdem,2021-11-29,3:20,Ayr
797052,4,3,Duke Of Deception,2021-11-29,3:20,Ayr
797052,5,2,Bold Soldier,2021-11-29,3:20,Ayr
797052,6,12,Starsinhereyes,2021-11-29,3:20,Ayr
797052,7,9,River Meadow,2021-11-29,3:20,Ayr
797052,8,5,Ginger Mail,2021-11-29,3:20,Ayr
797052,9,7,Nights In Venice,2021-11-29,3:20,Ayr
797052,10,8,Notnowbob,2021-11-29,3:20,Ayr
797052,11,10,Top Medici,2021-11-29,3:20,Ayr
797201,1,3,First Charge,2021-11-29,3:00,Kempton (AW)
797201,2,5,Mukha Magic,2021-11-29,3:00,Kempton (AW)
797201,3,4,Sophar Sogood,2021-11-29,3:00,Kempton (AW)
797201,4,2,Mutarabby,2021-11-29,3:00,Kempton (AW)
797201,5,9,Devizes,2021-11-29,3:00,Kempton (AW)
797201,6,8,Rumi,2021-11-29,3:00,Kempton (AW)
797201,NA,1,Note Bleu,2021-11-29,3:00,Kempton (AW)
797047,1,3,Buzz De Turcoing,2021-11-29,2:45,Ayr
797047,2,2,Cadeyrn,2021-11-29,2:45,Ayr
797047,3,7,Sunset West,2021-11-29,2:45,Ayr
797047,4,4,Le Cheval Noir,2021-11-29,2:45,Ayr
797047,5,6,Grand Morning,2021-11-29,2:45,Ayr
797198,1,4,Chance,2021-11-29,2:25,Kempton (AW)
797198,2,1,United Front,2021-11-29,2:25,Kempton (AW)
797198,3,6,Uzincso,2021-11-29,2:25,Kempton (AW)
797198,4,7,Bashosh,2021-11-29,2:25,Kempton (AW)
797198,5,8,Andaleep,2021-11-29,2:25,Kempton (AW)
797198,6,5,Raising Sand,2021-11-29,2:25,Kempton (AW)
797198,7,2,Indeed,2021-11-29,2:25,Kempton (AW)
797050,1,3,Operation Overlord,2021-11-29,2:10,Ayr
797050,2,1,Mayo Star,2021-11-29,2:10,Ayr
797050,3,13,Flood Defence,2021-11-29,2:10,Ayr
797050,4,9,Time Leader,2021-11-29,2:10,Ayr
797050,5,12,Go Bob Go,2021-11-29,2:10,Ayr
797050,6,7,Kiss My Face,2021-11-29,2:10,Ayr
797050,7,6,Schalke,2021-11-29,2:10,Ayr
797050,8,4,Smokey The Bandit,2021-11-29,2:10,Ayr
797050,9,2,Calivigny,2021-11-29,2:10,Ayr
797050,10,8,Atlantic Dancer,2021-11-29,2:10,Ayr
797050,NA,10,Honda Fifty,2021-11-29,2:10,Ayr
797050,NA,5,Theflickeringlight,2021-11-29,2:10,Ayr
799671,1,10,Yellowbrick Road,2021-11-29,1:55,Kempton (AW)
799671,2,1,Achnamara,2021-11-29,1:55,Kempton (AW)
799671,3,3,Haku,2021-11-29,1:55,Kempton (AW)
799671,4,14,Reticent,2021-11-29,1:55,Kempton (AW)
799671,5,13,Just A Tad,2021-11-29,1:55,Kempton (AW)
799671,6,2,Fifteenthamendment,2021-11-29,1:55,Kempton (AW)
799671,7,7,El Bello,2021-11-29,1:55,Kempton (AW)
799671,8,6,Denning,2021-11-29,1:55,Kempton (AW)
799671,9,11,Dance Floor Diva,2021-11-29,1:55,Kempton (AW)
799671,10,8,Kangeroo Jack,2021-11-29,1:55,Kempton (AW)
799671,11,5,Shenzhen Subway,2021-11-29,1:55,Kempton (AW)
799671,12,4,Lord Stanley,2021-11-29,1:55,Kempton (AW)
799671,13,12,D'Craicofdawn,2021-11-29,1:55,Kempton (AW)
799671,14,9,Mogilevich,2021-11-29,1:55,Kempton (AW)
797048,1,5,Famous Bridge,2021-11-29,1:40,Ayr
797048,2,6,High Stakes,2021-11-29,1:40,Ayr
797048,3,4,Cosmic Outlaw,2021-11-29,1:40,Ayr
797048,4,8,Release The Kraken,2021-11-29,1:40,Ayr
797048,5,13,Monte Igueldo,2021-11-29,1:40,Ayr
797048,6,1,Corrigeen Rock,2021-11-29,1:40,Ayr
797048,7,2,Bannside,2021-11-29,1:40,Ayr
797048,8,9,Warriors Story,2021-11-29,1:40,Ayr
797048,9,14,Granny Mags,2021-11-29,1:40,Ayr
797048,NA,7,Master Of The Malt,2021-11-29,1:40,Ayr
797048,NA,12,Fathers Advice,2021-11-29,1:40,Ayr
797048,NA,11,Bruce Wee,2021-11-29,1:40,Ayr
797200,1,6,Havana Goldrush,2021-11-29,1:25,Kempton (AW)
797200,2,2,Dubai Immo,2021-11-29,1:25,Kempton (AW)
797200,3,4,Secret Army,2021-11-29,1:25,Kempton (AW)
797200,4,12,Themoonsaballoon,2021-11-29,1:25,Kempton (AW)
797200,5,3,Penna Rossa,2021-11-29,1:25,Kempton (AW)
797200,6,1,Dream Lofty Dreams,2021-11-29,1:25,Kempton (AW)
797200,7,8,The Residencies,2021-11-29,1:25,Kempton (AW)
797200,8,10,Ickytoo,2021-11-29,1:25,Kempton (AW)
797200,9,13,Kanuhura,2021-11-29,1:25,Kempton (AW)
797200,10,7,Just Percy,2021-11-29,1:25,Kempton (AW)
797200,11,14,Whimsy,2021-11-29,1:25,Kempton (AW)
797200,12,5,Timeless Touch,2021-11-29,1:25,Kempton (AW)
797200,13,11,Magnetic Field,2021-11-29,1:25,Kempton (AW)
797200,14,9,Centrallia,2021-11-29,1:25,Kempton (AW)
797051,1,13,Rapid Raider,2021-11-29,1:05,Ayr
797051,2,11,Destiny Is All,2021-11-29,1:05,Ayr
797051,3,9,Melanamix,2021-11-29,1:05,Ayr
797051,4,6,Ardera Cross,2021-11-29,1:05,Ayr
797051,5,5,Just Don't Know,2021-11-29,1:05,Ayr
797051,6,3,Artic Mann,2021-11-29,1:05,Ayr
797051,7,7,Blakerigg,2021-11-29,1:05,Ayr
797051,8,8,Don't Need To Know,2021-11-29,1:05,Ayr
797051,9,12,Eagle De Guye,2021-11-29,1:05,Ayr
797051,NA,14,Saltmarket,2021-11-29,1:05,Ayr
797203,1,7,Al Gaiya,2021-11-29,12:50,Kempton (AW)
797203,2,4,Agent Of Fortune,2021-11-29,12:50,Kempton (AW)
797203,3,2,Shyjack,2021-11-29,12:50,Kempton (AW)
797203,4,9,Trepidation,2021-11-29,12:50,Kempton (AW)
797203,5,5,Roundel,2021-11-29,12:50,Kempton (AW)
797203,6,6,Rocking Reg,2021-11-29,12:50,Kempton (AW)
797203,7,10,River Chorus,2021-11-29,12:50,Kempton (AW)
797203,8,1,Channel Packet,2021-11-29,12:50,Kempton (AW)
797203,9,3,Raajihah,2021-11-29,12:50,Kempton (AW)
797203,10,13,Rooful,2021-11-29,12:50,Kempton (AW)
797203,11,11,Vitesse Du Son,2021-11-29,12:50,Kempton (AW)
797203,12,14,Moonlighting,2021-11-29,12:50,Kempton (AW)
797049,1,1,Lebowski,2021-11-29,12:30,Ayr
797049,2,7,Livelifetothemax,2021-11-29,12:30,Ayr
797049,3,8,Sauce Of Life,2021-11-29,12:30,Ayr
797049,4,6,Fame Valley,2021-11-29,12:30,Ayr
797049,5,12,Tiger Jet,2021-11-29,12:30,Ayr
797049,6,2,Bouncing Bobby,2021-11-29,12:30,Ayr
797049,7,11,The Great Houdini,2021-11-29,12:30,Ayr
797049,8,9,Scalloway Bay,2021-11-29,12:30,Ayr
797049,9,10,Sorbonne,2021-11-29,12:30,Ayr
797049,10,3,Chinese Spirit,2021-11-29,12:30,Ayr
797049,11,14,Wee Jam Town,2021-11-29,12:30,Ayr
797049,NA,13,Memors,2021-11-29,12:30,Ayr
